ID,familia,subfamilia,Unnamed: 3,Product: ID,Product: Handle,Importado,Parte importada,Variable dependiente1,Variable dependiente 2,Variable dependiente 3,subfamilia.1
331600822439,gastronomica,importado,,8497258266791,vitrina-caliente-900-hw-863,,,,,,Importado_a_venta
331600822439,gastronomica,coccion,,8497258201255,cocina-4-quemadores-4pq,,,,,,
331600822439,gastronomica,coccion,,8497258102951,parrilla-a-gas-cccg-0003,,,,,,
331600822439,gastronomica,coccion,,8497258070183,anafe-3-quemadores-3pq,,,,,,
331600822439,gastronomica,calentamiento,,8497258037415,bano-maria-electrico-simple-bmdf-540,,,,,,
331600822439,gastronomica,calentamiento,,8497258004647,bano-maria-con-gabinete-hgr-909,,,,,,
331600822439,gastronomica,calentamiento,,8497257971879,bano-maria-encimera-electrica-heb-609,,,,,,
331600822439,gastronomica,calentamiento,,8497257939111,bano-maria-3-depositos-full-dubm3,,,,,,
331600822439,gastronomica,calentamiento,,8497257906343,bano-maria-4-depositos-full-dubm4,,,,,,
331600822439,gastronomica,calentamiento,,8497257840807,bano-maria-2-depositos-full-dubm2,,,,,,
331600822439,gastronomica,calentamiento,,8497257808039,bano-maria-3-depositos-full-con-cupula-dubm3c,,,,,,
331600822439,gastronomica,calentamiento,,8497257775271,chocolatera-bano-maria-6-litros-dubmch,,,,,,
331600822439,gastronomica,calentamiento,,8497257578663,chocolatera-hw-22,,,,,,
331600822439,gastronomica,calentamiento,,8497257185447,calentador-de-leche-hcl-15,,,,,,
331600822439,gastronomica,refrigeracion,,8497256202407,refrigerador-industrial-dos-puertas-de-cristal-620-x-790-x-2000-mm-rmv2-0620,,,,,,
331600822439,gastronomica,refrigeracion,,8497256169639,freezer-2-cuerpos-4-puertas-de-acero-1425-x-820-x-2000-mm-rfree-1425,,,,,,
331600822439,gastronomica,refrigeracion,,8497256136871,congelador-70lts-404-x-610-x-830-mm-ccvc-0070,,,,,,
331600822439,gastronomica,refrigeracion,,8497256104103,refrigerador-vertical-cobre-680-x-800-x-2000-mm-rmvc-0380,,,,,,
331600822439,gastronomica,refrigeracion,,8497256071335,visicooler-90lts-445-x-445-x-830-mm-pivs-0090,,,,,,
331600822439,gastronomica,refrigeracion,,8497256005799,refrigerador-4-puertas-1250x750x2000mm-rm-1250,,,,,,
331600822439,gastronomica,refrigeracion,,8497255973031,meson-refrigerado-2-puertas-mre-1200,,,,,,
331600822439,gastronomica,refrigeracion,,8497255940263,vitrina-pastelera-de-sobremesa-pive-0682,,,,,,
331600822439,gastronomica,importado,,8497255907495,vitrina-refrigerada-negra-hw-848,,,,,,Importado_a_venta
331600822439,gastronomica,refrigeracion,,8497255874727,fabricadora-de-hielo-20kg-fd-020,,,,,,
331600822439,gastronomica,mobiliario,,8497255841959,modulo-de-pan-y-servicios-audp-0177,,,,,,
331600822439,gastronomica,mobiliario,,8497255809191,modulo-neutro-aumn-1000,,,,,,
331600822439,gastronomica,calentamiento,,8497255776423,calienta-platos-picp-0450,,,,,,
331600822439,gastronomica,lavado,,8556283429031,llave-pre-wash-a-muro-con-cuello-cisne-grillpwcc-1118,,,,,,
331600822439,gastronomica,mobiliario,,8634698891431,atril-portabalanza,,,,,,
331600822439,gastronomica,refrigeracion,,8634663043239,meson-refrigerado-6-cajones-mr6c-1800,,,,,,
331600822439,gastronomica,refrigeracion,,8650917904551,meson-refrigerado-4-cajones-mr4cb-1500,,,,,,
331600822439,gastronomica,lavado,,8689994432679,llave-pre-wash-corta-grillpw-0620,,,,,,
331600822439,gastronomica,lavado,,8693668413607,prewash-a-cubierta-con-cuello-cisne-grillpwcc-1100,,,,,,
331600822439,gastronomica,lavado,,8720063529127,lavafondo-1-taza-600x600-zllca-0066,,,,,,
331600822439,gastronomica,coccion,,8734988075175,freidora-encimera-electrica-2-canastillos-hef-12l-2,,,,,,
331600822439,gastronomica,refrigeracion,,8744520089767,meson-freezer-2-puertas-de-acero-mrfree-1500,,,,,,
331600822439,gastronomica,lavado,,8744906719399,lavadero-acero-inoxidable-1600-con-3-tazas-zllcab-01600,,,,,,
331600822439,gastronomica,calentamiento,,8762991345831,salsera-electrica-encimera-vrx-1200,,,,,,
340443725991,coccion,plancha-gas,,8539166900391,plancha-churrasquera-1100-plch-1100,,,,,,
340443725991,coccion,plancha-gas,,8539162280103,plancha-churrasquera-1400-pcg-1400,,,,,,
340443725991,coccion,plancha-gas,,8539167457447,plancha-churrasquera-plch,,,,,,
340443725991,coccion,plancha-con-integrado,,8539168047271,plancha-churrasquera-con-bano-maria-plchbm,,,,,,
340443725991,coccion,plancha-con-integrado,,8539167850663,plancha-churrasquera-con-bano-maria-doble-plch2bm,,,,,,
340443725991,coccion,plancha-gas,,8539168211111,plancha-churrasquera-modelo-alemana-plchfa,,,,,,
340443725991,coccion,plancha-con-integrado,,8539167588519,plancha-churrasquera-central-plchbm-1300,,,,,,
340443725991,coccion,freidora,,8539168538791,freidora-de-2-canastillos-con-gabinete-a-gas-hgf-908,,,,,,Importado_a_venta
340443725991,coccion,cocina-wok,,8539166703783,cocina-wok-cowk-2700,,,,,,
340443725991,coccion,plancha-gas,,8539165458599,cocina-industrial-de-4-quemadores-con-horno-y-churrasquera-4pqhch,,,,,,
340443725991,coccion,plancha-gas,,8539165261991,cocina-4-quemadores-con-horno-y-plancha-lisa-a-gas-hgr-998,,,,,,Importado_a_venta
340443725991,coccion,cocina-con-horno,,8539165032615,cocina-de-4-quemadores-con-horno-4pqh,,,,,,
340443725991,coccion,parrilla,,8546900738215,parrilla-encimera-a-gas-parp-900,,,,,,
340443725991,coccion,freidora,,8539168735399,freidora-de-vienesas-capacidad-4-litros-ccfr-0056,,,,,,
340443725991,coccion,cocina-gas,,8539164704935,cocina-electrica-8-quemadores-ccce-0020,,,,,,
340443725991,coccion,cocina-gas,,8539164377255,cocina-industrial-de-8-quemadores-8pq,,,,,,
340443725991,coccion,plancha-gas,,8539164016807,cocina-industrial-de-6-quemadores-y-churrasquera-6pqch,,,,,,
340443725991,coccion,anafe,,8539166343335,anafe-1pq,,,,,,
340443725991,coccion,anafe,,8539163132071,anafe-2pqn,,,,,,
340443725991,coccion,anafe,,8539165884583,anafe-2pq,,,,,,
340443725991,coccion,calentamiento,,8539160903847,termo-cafe-6-litros,,,,,,
340443725991,coccion,calentamiento,,8539169194151,bano-maria-1-deposito-full-bmdf-540,,,,,,
340443725991,coccion,calentamiento,,8539168932007,bano-maria-1-deposito-full-dubm,,,,,,Importado_a_venta
340443725991,coccion,cocina-gas,,8539163689127,cocina-industrial-de-6-quemadores-6pq,,,,,,
340443725991,coccion,cocina-gas,,8539163394215,cocina-industrial-4-quemadores-sn-horno-4pqn,,,,,,
340443725991,coccion,accesorio-coccion,,8539162706087,calienta-vianda,,,,,,
340443725991,coccion,accesorio-coccion,,8539161854119,calienta-vianda-sobremesa-electrico,,,,,,
340443725991,coccion,horno,,8546920267943,horno-de-3-camaras-normalizadas-cchc-0050,,,,,,
340443725991,coccion,horno,,8546920595623,horno-de-2-camaras-normalizado-cchc-0049,,,,,,
340443725991,coccion,horno,,8546920890535,horno-de-1-camara-normalizado-cchc-0048,,,,,,
340443725991,coccion,accesorio-coccion,,8546923970727,chute-papas-fritas-y-sandwich-pfs-1320,,,,,,
340443725991,coccion,accesorio-coccion,,8546928165031,mantenedor-de-papas-fritas-ccfr-0057,,,,,,
340443725991,coccion,parrilla,,8560540450983,parrilla-a-gas-cccg-012,,,,,,
340443725991,coccion,accesorio-coccion,,8578164687015,cocedora-de-pasta-ccfr-00580,,,,,,
340443725991,coccion,accesorio-coccion,,8539197964455,vitrina-caliente-650-hw-862,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,visicooler,,8539170701479,visicooler-1587-litros-3-puertas-sc-c1727,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,visicooler,,8539170504871,visicooler-1023-litros-2-puertas-sc-c1127,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,visicooler,,8539170275495,visicooler-739-litros-2-puertas-sc-c817,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,visicooler,,8535150526631,visicooler-1-puerta-327-litros-sc-c327-dulox,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,visicooler,,8539169751207,visicooler-392-litros-1-puerta-sc-c387,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,visicooler,,8539170013351,visicooler-509-litros-1-puerta-sc-c517,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,freezer,,8539173290151,freezer-2-puertas-de-acero-740-x-820-x-2000-mm-rfree-0738,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,freezer,,8539172864167,freezer-4-puertas-1425-x-820-x-2000-mm-rfree-1425,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,visicooler,,8539170898087,visicooler-vertical-380lts-625-x-745-x-2040-mm-pivsb-0380,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,meson-refrigerado,,8539171455143,meson-refrigerado-2-puertas-mre-1500,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,meson-refrigerado,,8539172176039,meson-refrigerado-de-2-puertas-cristal-1370-x-700-x-850-mm-m2pc-1370,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,vitrina-pastelera,,8539171061927,vitrina-pastelera-900-sl830v,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,vitrina-pastelera,,8539171192999,vitrina-pastelera-1500-sl850v,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,meson-refrigerado,,8539172536487,meson-refrigerado-de-3-puertas-cristal-1800-x-700-x-850-mm-m3pc-1800,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,refrigerador,,8539173028007,refrigerador-4-puertas-1250-x-750-x-2000-mm-rm-1250,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,refrigerador,,8539173585063,refrigerador-industrial-color-cobre-680-x-800-x-2000-mm-rmvc-0380,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,refrigerador,,8539173879975,refrigerador-industrial-doble-puerta-de-cristal-620-x-790-x-2000-mm-rmv2-0620,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,salsera-refrigerada,,8539174600871,salsera-capacidad-para-7-depositos-sc7,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,salsera-refrigerada,,8539174797479,salsera-8-depositos-sc8,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,salsera-refrigerada,,8539175190695,salsera-industrial-sc6,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,salsera-refrigerada,,8539175551143,salsera-iindustrial-especial-sp18,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,salsera-refrigerada,,8539175747751,salsera-capacidad-para-10-depositos-sc10,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,vitrina-refrigerada,,8539175649447,vitrina-refrigerada-para-sushi-cfsc-0073,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,salsera-refrigerada,,8539176173735,salsera-industrial-de-9-depositos-de-13-x-100-cfsc-0074,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,meson-refrigerado,,8539176337575,meson-de-shop-mpsc-1400,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,visicooler,,8539176534183,visicooler-vertical-doble-puerta-1130-x-720-x-2023-mm-pivs-1000,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,vitrina-pastelera,,8539176632487,vitrina-pastelera-de-sobremesa-682-x-450-x-675-mm-pive-0682,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,visicooler,,8539176894631,visicooler-vertical-120-lts-500-x-500-x-850-mm-pivs-0120,,,,,,Importado_a_venta
331631657127,muebles-refrigerados,visicooler,,8539177025703,conservadora-273lts-1030-x-680-x-850-mm-ccvc-0273,,,,,,Importado_a_venta
340443431079,cubrejuntas-peinazos-y-zocalos,cubrejunta,,8539151040679,cubrejunta-2,,,,,,
340443431079,cubrejuntas-peinazos-y-zocalos,peinazo,,8539151401127,peinazos-y-marcos-de-acero-inoxidable,,,,,,
340443431079,cubrejuntas-peinazos-y-zocalos,moldura,,8539150614695,angulos,,,,,,
340443431079,cubrejuntas-peinazos-y-zocalos,cubrejunta,,8539150057639,cubrejunta-cuj-1000,,,,,,
340443431079,cubrejuntas-peinazos-y-zocalos,peinazo,,8539150745767,marcos-para-ventanas,,,,,,
340443431079,cubrejuntas-peinazos-y-zocalos,peinazo,,8539150844071,marcos-para-puertas,,,,,,
340443431079,cubrejuntas-peinazos-y-zocalos,accesorio,,8539149893799,celosia,,,,,,
341125365927,zona-de-lavado,lavadero-simple,,8539182923943,lavadero-de-un-puesto-lapp-0700,,,,,,
341125365927,zona-de-lavado,lavadero-simple,,8539181482151,lavadero-acero-inoxidable-de-1200-zllca-1200,,,,,,
341125365927,zona-de-lavado,lavadero-simple,,8539181842599,lavadero-acero-inoxidable-de-1200-x-600-zllca-0104,,,,,,
341125365927,zona-de-lavado,lavadero-simple,,8539182039207,lavadero-acero-inoxidable-de-1400-zllca-0103,,,,,,
341125365927,zona-de-lavado,lavadero-simple,,8539183284391,lavadero-acero-inoxidable-de-1600-zllca-0106,,,,,,
341125365927,zona-de-lavado,lavadero-simple,,8539180957863,lavadero-acero-inoxidable-de-700-zllca-0099,,,,,,
341125365927,zona-de-lavado,lavadero-multiple,,8539177713831,lavadero-doble-inox-abierto-zllca-1260,,,,,,
341125365927,zona-de-lavado,lavadero-clinico,,8539210121383,lavadero-quirurgico-lqe-600,,,,,,
341125365927,zona-de-lavado,lavadero-clinico,,8539209826471,lavadero-para-dialisis-lds-055,,,,,,
341125365927,zona-de-lavado,griferia,,8539180236967,llave-pre-wash-anclaje-a-muro-grillpwm-1118,,,,,,
341125365927,zona-de-lavado,griferia,,8539180662951,llave-pre-wash-retractil-grillpwr-0450,,,,,,
341125365927,zona-de-lavado,griferia,,8575904514215,griferia-llave-monomando-pre-wash-mini,,,,,,
341125365927,zona-de-lavado,griferia,,8539178926247,llave-de-precision-gllp,,,,,,
341125365927,zona-de-lavado,griferia,,8539181154471,llave-de-rodilla-grillr-00230,,,,,,
341125365927,zona-de-lavado,accesorio-especial,,8539212578983,reactor-agitador-capacidad-10-litros,,,,,,
341125365927,zona-de-lavado,griferia,,8539179221159,griferia-lava-cuchara-gllc,,,,,,
331632410791,lavaderos,taza-accesorio,,8539183513767,tazas-ovales,,,,,,Importado_a_venta
331632410791,lavaderos,lavamanos,,8539183382695,lavamanos-acero-inoxidable-con-faldon-zllrc-0420,,,,,,
331632410791,lavaderos,taza-accesorio,,8539182760103,tazas-de-355-400-y-450-mm,,,,,,Importado_a_venta
331632410791,lavaderos,taza-accesorio,,8539182629031,cubiertas-con-tazas-interiores-cutaz-0040-cutaz-0075,,,,,,
331632410791,lavaderos,taza-accesorio,,8539182465191,cubierta-pequena-con-taza-interior-cutaz-0009,,,,,,
331632410791,lavaderos,lavavajillas,,8539182334119,lavavajillas-hdw-80,,,,,,
331632410791,lavaderos,griferia,,8539179909287,estacion-de-agua-1-gea1,,,,,,
331632410791,lavaderos,griferia,,8539179548839,estacion-de-agua-2-gea2,,,,,,
331632410791,lavaderos,lavamopa,,8539178762407,lavamopa-acero-inoxidable-de-880-lvmpa-880,,,,,,
331632410791,lavaderos,griferia,,8539178434727,grifo-dispensador-para-llenado-de-botellas,,,,,,
331632410791,lavaderos,lavamanos,,8539178172583,lavamanos-mural-con-respaldo-vollrath-dv-400,,,,,,
331632410791,lavaderos,griferia,,8539177844903,cuello-cisne-recto-grillc-00310,,,,,,
331632410791,lavaderos,lavamanos,,8539177517223,lavamanos-con-atril-y-accionamiento-de-rodilla-zllras-0421,,,,,,
331632410791,lavaderos,taza-accesorio,,8539177156775,taza-acero-inoxidable-taz-0054,,,,,,Importado_a_venta
340444119207,preelaboracion,meson-trabajo,,8539190100135,meson-pescaderia,,,,,,
340444119207,preelaboracion,meson-trabajo,,8539189903527,meson-de-trabajo-pintado-bamtp-1100,,,,,,
340444119207,preelaboracion,carro,,8539189280935,carro-bandejero-cerrado-para-8-bandejas-aucb-0790,,,,,,
340444119207,preelaboracion,meson-trabajo,,8539189018791,meson-de-trabajo-cerrado-de-1900-bamt-00200,,,,,,
340444119207,preelaboracion,meson-trabajo,,8539188789415,meson-de-trabajo-cerrado-de-1000-bamt-1000,,,,,,
340444119207,preelaboracion,meson-trabajo,,8539188560039,meson-de-trabajo-cerrado-de-1500-bamt-0199,,,,,,
340444119207,preelaboracion,estanteria,,8539187773607,repisa-mural-acero-inoxidable-rmai-1200,,,,,,
340444119207,preelaboracion,meson-trabajo,,8539187576999,meson-de-trabajo-cubierta-de-granito-mtcg-2000,,,,,,
340444119207,preelaboracion,meson-trabajo,,8539187282087,meson-de-lavado-con-rack-secador-mlrs-1800,,,,,,
340444119207,preelaboracion,carro,,8539187052711,carro-bandejero-capacidad-para-22-bandejas-aucb-0670,,,,,,
340444119207,preelaboracion,carro,,8539186823335,carro-bandejero-capacidad-para-24-bandejas-aucb-0810,,,,,,
340444119207,preelaboracion,accesorio,,8539186593959,pallets-acero-inoxidable-pal-1200,,,,,,
340444119207,preelaboracion,accesorio,,8539186462887,porta-platos-port-0250,,,,,,
340444119207,preelaboracion,estanteria,,8539186135207,estanteria-con-puerta-de-cristal-espc-1000,,,,,,
340444119207,preelaboracion,estanteria,,8539185741991,estanteria-para-vinos-ev-1810,,,,,,
340444119207,preelaboracion,meson-trabajo,,8539185578151,meson-de-trabajo-de-1900-bamt-0197,,,,,,
340444119207,preelaboracion,accesorio,,8539185381543,atril-porta-bandeja,,,,,,
340444119207,preelaboracion,carro,,8539185217703,carro-limpiador-de-filtros,,,,,,
340444119207,preelaboracion,meson-trabajo,,8539184922791,meson-de-trabajo-de-1400-bamt-1401,,,,,,
340444119207,preelaboracion,meson-trabajo,,8539184726183,meson-de-trabajo-de-900-bamt-0900,,,,,,
340444119207,preelaboracion,estanteria,,8539184529575,repisa-simple-300ml-rmai-0300,,,,,,
340444119207,preelaboracion,estanteria,,8539184398503,repisa-simple-400ml-rmai-0400,,,,,,
340444119207,preelaboracion,estanteria,,8539184201895,repisa-doble-1000ml-rmai-1000,,,,,,
340444119207,preelaboracion,accesorio,,8539184103591,mesa-desueradora-msd-01240,,,,,,
340444119207,preelaboracion,accesorio,,8539183972519,mueble-de-transferencia-con-calefaccion,,,,,,
340444119207,preelaboracion,estanteria,,8539183775911,estanteria-parrilla-1000400-baet-1000,,,,,,
340444643495,equipos-clinicos,accesorio-clinico,,8539210317991,bebedero-beinox-0520,,,,,,
340444643495,equipos-clinicos,accesorio-clinico,,8539210481831,lavaojos-lo-01,,,,,,
340444643495,equipos-clinicos,accesorio-clinico,,8539209924775,griferia-dispensador-para-llenado-de-agua,,,,,,
340444643495,equipos-clinicos,mobiliario-clinico,,8539207729319,mueble-clinico-con-cajonera-mcc1,,,,,,
340444643495,equipos-clinicos,mobiliario-clinico,,8539208089767,estante-clinico-3-puertas-ec3p,,,,,,
340444643495,equipos-clinicos,mobiliario-clinico,,8539208581287,estanteria-para-sondas-eqsn-001,,,,,,
340444643495,equipos-clinicos,mobiliario-clinico,,8539208843431,estanteria-para-sondas-eqsn-002,,,,,,
340444643495,equipos-clinicos,mobiliario-clinico,,8539209072807,estanteria-para-sondas-eqsn-003,,,,,,
340444643495,equipos-clinicos,meson-clinico,,8539209302183,meson-especial-me-2200,,,,,,
340444643495,equipos-clinicos,repisa,,8539209433255,repisa-mural-porta-chata-rmpc-0820,,,,,,
340444643495,equipos-clinicos,carro-medico,,8539210711207,carro-medico,,,,,,
340444643495,equipos-clinicos,mesa-especial,,8539213299879,mesa-quirurgica-veterinaria-mqv-1400,,,,,,
340444643495,equipos-clinicos,accesorio,,8539216183463,baldes-de-acero-inoxidable,,,,,,
340444643495,equipos-clinicos,accesorio,,8539145633959,basurero-100-lts-inox-con-pedal-batypr-0-100,,,,,,
340444643495,equipos-clinicos,accesorio,,8539145535655,basurero-40lts-inox-con-pedal-batypr-0650,,,,,,
340444643495,equipos-clinicos,accesorio,,8539148681383,basurero-de-tapa-y-pedal-rectangular-batyp-0330,,,,,,
331631165607,sumideros,tapa-registro,,8539160379559,tapas-de-registro,,,,,,
341125464231,tazas-industriales,taza-simple,,8539183120551,tazas-de-400-500-y-600-mm,,,,,,Importado_a_venta
331632246951,hervidores,bano-maria,,8539197374631,bano-maria-4-depositos-full-deluxe-dubm4ab,,,,,,
331632246951,hervidores,bano-maria,,8539218444455,bano-maria-para-4-depositos-full-de-150-mm-de-altura,,,,,,
331632246951,hervidores,bano-maria,,8539199307943,bano-maria-4-depositos-full-dubm4a,,,,,,
331632017575,hornos,horno-asador,,8539161034919,horno-asador-de-pollo-4-espadas-pr-623st,,,,,,
331631853735,cocinas,accesorio,,8635777450151,filtro-de-campana-fil-090,,,,,,
331632672935,campanas,accesorio-campana,,8539193606311,filtro-de-aire-fil-050,,,,,,
331632672935,campanas,accesorio-campana,,8539193376935,focos-campana-fc100,,,,,,
331632672935,campanas,campana-central,,8539192754343,campana-central-2000x1300x400-ccci-2013,,,,,,
331632672935,campanas,campana-central,,8539192557735,campana-central-3000x1300x400-ccci-3013,,,,,,
340974207143,otros-productos,especial,,8539218084007,mastiles-de-acero-inoxidable,,,,,,
340974207143,otros-productos,especial,,8539217952935,rack-de-seguridad-en-acero-pintado,,,,,,
340974207143,otros-productos,especial,,8539217756327,rack-de-seguridad-computacion,,,,,,
340974207143,otros-productos,especial,,8539217658023,para-choque,,,,,,
340974207143,otros-productos,especial,,8539217494183,macetero-especial,,,,,,
340974207143,otros-productos,especial,,8539217297575,soportes-para-mesa-especiales,,,,,,
340974207143,otros-productos,especial,,8539217002663,brasero,,,,,,
340974207143,otros-productos,especial,,8539216806055,estructura-especial-de-soporte-para-mesa,,,,,,
340974207143,otros-productos,mobiliario-especial,,8539216445607,buzon-especial-de-acero-inoxidable-beai-105,,,,,,
340974207143,otros-productos,accesorio-piscina,,8539216347303,escalera-para-piscinas,,,,,,
340974207143,otros-productos,especial,,8539216052391,pasacables-mesa,,,,,,
340974207143,otros-productos,especial,,8539215921319,parrillas,,,,,,
340974207143,otros-productos,accesorio-piscina,,8539215659175,cascada-para-piscina,,,,,,
340974207143,otros-productos,especial,,8539215429799,parrilla-con-angulos-v,,,,,,
340974207143,otros-productos,especial,,8539215167655,pala-de-basura-pl-030,,,,,,
340974207143,otros-productos,mobiliario-especial,,8539214971047,buzon-especial-curvo-baic-350,,,,,,
340974207143,otros-productos,especial,,8539214545063,muestrario-exhibidor-muex-1700,,,,,,
340974207143,otros-productos,tanatologia,,8539214348455,equipamiento-tanatologico-para-autopsia,,,,,,
340974207143,otros-productos,tanatologia,,8539214184615,carro-porta-cadaver,,,,,,
340974207143,otros-productos,tanatologia,,8539214020775,superficie-de-diseccion,,,,,,
340974207143,otros-productos,tanatologia,,8539213889703,mesa-de-autopsia-maut-001,,,,,,
340974207143,otros-productos,tanatologia,,8539213660327,carro-porta-cadaveres-con-cupula-cpcc-2150,,,,,,
340974207143,otros-productos,equipo-industrial,,8539213037735,agitador-industrial-de-500-ltrs,,,,,,
340974207143,otros-productos,equipo-industrial,,8539212939431,lava-pecheras,,,,,,
340974207143,otros-productos,equipo-industrial,,8539212808359,estanques-de-1500-ltrs,,,,,,
340974207143,otros-productos,equipo-industrial,,8539212382375,reactor-industrial-de-1000-ltrs,,,,,,
340974207143,otros-productos,equipo-industrial,,8539212152999,reactor-industrial-de-500-ltrs,,,,,,
340974207143,otros-productos,equipo-industrial,,8539211825319,reactor-industrial-de-200-ltrs,,,,,,
340974207143,otros-productos,equipo-industrial,,8539211497639,estanques-de-1000-ltrs,,,,,,
340974207143,otros-productos,equipo-industrial,,8539211333799,reactor-industrial-de-60-ltrs,,,,,,
340974207143,otros-productos,equipo-industrial,,8539211038887,marmita-especial-con-anafe-y-doble-camisa-maea-1300,,,,,,
340974207143,otros-productos,equipo-industrial,,8539210809511,lavabotas-de-acero-inoxidable-lb-0500,,,,,,
340974207143,otros-productos,equipos-clinicos,,8539208286375,estante-clinico-2-puertas-ec2p,,,,,,
340974207143,otros-productos,carro-food,,8539207368871,carro-para-jugo-cajug-01000,,,,,,
340974207143,otros-productos,carro-food,,8539207205031,carro-mote-con-huesillo-camhu-01200,,,,,,
340974207143,otros-productos,carro-food,,8539207041191,carro-hot-dog-modelo-curvo-camcur-01400,,,,,,
340974207143,otros-productos,carro-food,,8539206811815,carro-modelo-green-dog-cagrd-01900,,,,,,
340974207143,otros-productos,carro-food,,8539206451367,carro-modelo-food-cafod-01900,,,,,,
340974207143,otros-productos,carro-food,,8539206156455,carro-hot-dog-cahd-01900,,,,,,
340974207143,otros-productos,carro-food,,8539205763239,carro-de-arrastre-1,,,,,,
340974207143,otros-productos,carro-food,,8539205402791,carro-de-arrastre-2,,,,,,
340974207143,otros-productos,carro-food,,8539205075111,carro-churro-cach-1800,,,,,,
340974207143,otros-productos,mobiliario,,8539204616359,mueble-de-acero-y-madera,,,,,,
340974207143,otros-productos,mobiliario,,8539204419751,silla-de-acero-inoxidable-n1-sill-01,,,,,,
340974207143,otros-productos,mobiliario,,8539204223143,mesa-de-acero-y-cristal-mca-01,,,,,,
340974207143,otros-productos,especial,,8539204059303,piso-especial-en-acero-inoxidable,,,,,,
340974207143,otros-productos,mobiliario,,8539203829927,mueble-acero-madera,,,,,,
340974207143,otros-productos,mobiliario,,8539203666087,silla-de-acero-inoxidable-n2-sill-02,,,,,,
340974207143,otros-productos,mobiliario,,8539203535015,muebles-de-madera-y-acero-inoxidable,,,,,,
340974207143,otros-productos,tinas-lacteos,,8539203272871,moldes-para-quesillo,,,,,,
340974207143,otros-productos,tinas-lacteos,,8539203043495,molde-para-queso-5kg-mdq-0245,,,,,,
340974207143,otros-productos,tinas-lacteos,,8539202650279,tina-quesera-capacidad-500-litros-tnq-0500,,,,,,
340974207143,otros-productos,tinas-lacteos,,8539202420903,tina-quesera-capacidad-100-litros-eitq-0100,,,,,,
340974207143,otros-productos,tinas-lacteos,,8539202027687,prensa-quesera-para-2-moldes-pq2m-0200,,,,,,
340974207143,otros-productos,tinas-lacteos,,8539201732775,prensa-quesera-multiple-pqm-1800,,,,,,
340974207143,otros-productos,modulo-servicio,,8539200520359,salad-bar-3-depositos-full-dusb3a,,,,,,
340974207143,otros-productos,modulo-servicio,,8539200290983,bano-maria-3-depositos-full-dubm3a,,,,,,
340974207143,otros-productos,modulo-servicio,,8539199439015,linea-de-autoservicio-aubm-4500,,,,,,
340974207143,otros-productos,modulo-servicio,,8539198750887,equipamiento-gastronomico-completo,,,,,,
340974207143,otros-productos,modulo-servicio,,8539196588199,equipamiento-gastronomico-completo-linea-deluxe,,,,,,
340974207143,otros-productos,accesorio-piscina,,8497255514279,escalera-para-piscina-eppc-1940,,,,,,
340974207143,otros-productos,balde,,8497255481511,balde-5lts-blds-180,,,,,,
340974207143,otros-productos,balde,,8497255448743,balde-7lts-blds-190,,,,,,
340974207143,otros-productos,balde,,8497255415975,balde-10lts-blds-230,,,,,,
340974207143,otros-productos,balde,,8497255383207,balde-12lts-blds-240,,,,,,
340974207143,otros-productos,balde,,8497255350439,balde-15lts-blds-270,,,,,,
340974207143,otros-productos,balde,,8497255317671,balde-20lts-blds-300,,,,,,
340974207143,otros-productos,balde,,8497255284903,balde-30lts-blds-350,,,,,,
340974207143,otros-productos,balde,,8497255252135,balde-14lts-blds-380,,,,,,
340974207143,otros-productos,balde,,8497255219367,balde-40lts-blds-400,,,,,,
340444840103,productos-especiales,mobiliario-especial,,8539216576679,buzon-de-acero-inoxidable-bai-300,,,,,,
340444840103,productos-especiales,especial,,8539214741671,protector-anti-skate-ans-001,,,,,,
331630805159,accesorios-bano,repisa-bano,,8497252860071,repisa-bano-rectangular-acero-inoxidable-reba-0250,,,,,,
